STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,HPCP,Measurement Flag,Quality Flag
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19491009 21:00,2, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19491010 00:00,2, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19491010 03:00,1, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19491020 23:00,1, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19491021 01:00,1, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19491023 21:00,10, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19491023 22:00,1, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19491023 23:00,5, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19491024 00:00,2, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19491024 04:00,1, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19491024 05:00,1, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19491029 20:00,2, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19491029 21:00,1, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19491029 23:00,1, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19491030 00:00,1, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19491030 01:00,1, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19491030 02:00,2, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19491030 03:00,1, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19491030 09:00,1, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19491101 01:00,0,g, 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19491111 13:00,2, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19491111 14:00,1, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19491201 01:00,0,g, 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500101 01:00,0,g, 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500125 04:00,1, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500125 05:00,1, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500125 06:00,1, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500125 07:00,2, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500125 08:00,1, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500201 01:00,0,g, 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500207 20:00,99999,a, 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500208 06:00,12,A, 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500211 21:00,4, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500211 22:00,5, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500211 23:00,8, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500212 00:00,9, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500212 01:00,12, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500212 02:00,9, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500212 03:00,7, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500212 04:00,1, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500212 05:00,1, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500212 06:00,1, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500212 08:00,4, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500212 09:00,4, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500212 10:00,2, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500301 01:00,0,g, 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500312 08:00,4, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500312 10:00,1, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500318 08:00,2, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500318 09:00,2, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500318 10:00,1, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500318 11:00,5, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500318 12:00,2, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500318 13:00,3, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500318 14:00,4, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500318 15:00,1, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500319 08:00,3, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500320 14:00,2, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500322 22:00,1, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500322 23:00,1, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500401 01:00,0,g, 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500403 08:00,1, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500403 09:00,3, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500403 10:00,1, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500414 14:00,1, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500414 18:00,9, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500414 19:00,2, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500414 20:00,1, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500414 23:00,1, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500415 00:00,7, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500415 09:00,5, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500415 10:00,15, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500415 11:00,8, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500415 12:00,2, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500415 14:00,3, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500428 22:00,5, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500429 01:00,1, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500429 02:00,1, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500501 01:00,0,g, 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500501 13:00,99999,[, 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500502 00:00,99999,], 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500504 22:00,99999,a, 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500505 09:00,35,A, 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500512 15:00,8, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500513 12:00,7, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500513 13:00,1, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500525 07:00,1, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500525 08:00,1, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500525 09:00,2, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500525 17:00,3, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500525 18:00,1, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500525 19:00,1, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500525 22:00,2, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500525 23:00,1, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500526 01:00,3, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500526 02:00,3, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500526 03:00,3, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500526 04:00,1, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500526 05:00,1, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500528 20:00,2, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500528 21:00,17, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500531 04:00,5, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500601 01:00,0,g, 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500601 13:00,99999,[, 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500602 00:00,99999,], 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500603 05:00,2, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500603 06:00,5, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500603 08:00,2, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500603 09:00,1, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500616 20:00,12, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500616 21:00,56, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500616 22:00,1, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500629 04:00,4, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500629 05:00,20, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500629 06:00,1, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500701 01:00,0,g, 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500701 09:00,2, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500702 00:00,24, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500702 03:00,1, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500702 19:00,1, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500702 20:00,3, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500704 17:00,34, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500704 18:00,6, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500704 19:00,2, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500708 15:00,16, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500708 17:00,1, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500711 13:00,8, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500711 14:00,57, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500711 15:00,1, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500711 16:00,3, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500711 18:00,5, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500714 16:00,6, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500718 15:00,84, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500718 16:00,1, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500718 17:00,3, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500719 17:00,54, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500719 18:00,28, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500719 19:00,7, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500720 16:00,8, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500720 17:00,57, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500720 18:00,23, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500720 19:00,35, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500720 20:00,5, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500721 14:00,8, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500721 18:00,2, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500723 19:00,27, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500723 20:00,4, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500726 18:00,7, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500726 19:00,20, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500727 20:00,14, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500730 03:00,1, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500730 04:00,3, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500730 08:00,1, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500730 19:00,26, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500730 20:00,19, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500801 01:00,0,g, 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500801 13:00,99999,[, 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500802 00:00,99999,], 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500802 18:00,88, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500802 19:00,90, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500802 20:00,2, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500802 21:00,9, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500803 05:00,2, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500803 06:00,1, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500803 20:00,3, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500805 23:00,3, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500806 00:00,6, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500806 01:00,6, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500806 02:00,7, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500806 03:00,1, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500806 05:00,1, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500806 21:00,7, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500808 16:00,4, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500808 19:00,1, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500810 22:00,79, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500810 23:00,35, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500811 00:00,4, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500811 04:00,1, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500811 05:00,4, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500811 19:00,12, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500813 17:00,2, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500813 18:00,4, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500813 19:00,3, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500820 02:00,9, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500820 03:00,6, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500820 04:00,3, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500820 05:00,3, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500824 23:00,65, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500825 00:00,1, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500825 01:00,2, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500828 19:00,6, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500828 20:00,15, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500828 21:00,3, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500901 01:00,0,g, 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500901 13:00,99999,[, 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500902 00:00,99999,], 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500909 22:00,11, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500909 23:00,6, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500912 01:00,17, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500913 05:00,13, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500913 06:00,15, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500913 17:00,1, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500913 18:00,1, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500913 19:00,1, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500914 08:00,2, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500916 00:00,5, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500916 01:00,25, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500916 02:00,3, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500923 18:00,5, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500923 19:00,10, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500923 20:00,4, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500925 06:00,1, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500925 07:00,16, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500925 08:00,2, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500925 09:00,5, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500925 10:00,5, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500925 11:00,2, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500925 12:00,3, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500925 13:00,12, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500925 14:00,99999,a, 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19500925 18:00,15,A, 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19501001 01:00,0,g, 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19501001 15:00,16, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19501001 16:00,1, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19501101 01:00,0,g, 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19501101 13:00,99999,[, 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19501102 00:00,99999,], 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19501102 09:00,9, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19501102 10:00,5, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19501102 13:00,1, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19501102 14:00,2, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19501201 01:00,0,g, 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19501201 13:00,99999,[, 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19501202 00:00,99999,], 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19510101 01:00,0,g, 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19510105 03:00,3, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19510105 04:00,1, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19510112 17:00,99999,a, 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19510113 08:00,13,A, 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19510113 09:00,6, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19510113 10:00,4, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19510113 11:00,2, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19510113 12:00,3, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19510113 13:00,2, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19510113 14:00,1, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19510130 12:00,99999,a, 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19510131 13:00,11,A, 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19510201 01:00,0,g, 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19510213 01:00,2, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19510213 02:00,3, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19510213 03:00,3, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19510213 04:00,1, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19510213 05:00,1, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19510219 15:00,1, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19510219 17:00,2, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19510219 18:00,1, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19510219 19:00,2, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19510219 20:00,1, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19510219 22:00,2, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19510301 01:00,0,g, 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19510303 00:00,5, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19510312 00:00,2, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19510312 01:00,2, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19510312 02:00,1, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19510312 03:00,2, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19510312 05:00,1, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19510312 08:00,99999,a, 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19510312 14:00,6,A, 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19510317 01:00,3, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19510317 02:00,2, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19510331 02:00,2, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19510331 03:00,1, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19510401 01:00,0,g, 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19510404 21:00,8, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19510404 22:00,2, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19510405 03:00,3, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19510405 04:00,2, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19510405 05:00,9, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19510405 06:00,9, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19510405 07:00,16, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19510405 08:00,14, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19510405 09:00,7, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19510405 10:00,4, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19510405 11:00,1, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19510405 16:00,3, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19510405 17:00,6, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19510405 18:00,1, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19510405 20:00,1, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19510405 21:00,1, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19510405 23:00,2, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19510406 00:00,1, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19510406 01:00,1, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19510406 02:00,1, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19510406 03:00,1, , 
COOP:050304,ARAPAHOE CO US,1222.9,38.85,-102.18333,19510409 23:00,1, , 
